NDE Bearing Temperature Value in c_mean;NDE Bearing Temperature Value in c_sd;NDE Bearing Temperature Value in c_range;NDE Bearing Temperature Value in c_skew;NDE Bearing Temperature Value in c_kurt;NDE Bearing Temperature Value in c_max;NDE Bearing Temperature Value in c_min;NDE Bearing Temperature Value in c_q95;NDE Bearing Temperature Value in c_q90;NDE Bearing Temperature Value in c_q80;DE Bearing TemperatureValue in c_mean;DE Bearing TemperatureValue in c_sd;DE Bearing TemperatureValue in c_range;DE Bearing TemperatureValue in c_skew;DE Bearing TemperatureValue in c_kurt;DE Bearing TemperatureValue in c_max;DE Bearing TemperatureValue in c_min;DE Bearing TemperatureValue in c_q95;DE Bearing TemperatureValue in c_q90;DE Bearing TemperatureValue in c_q80;NDE X-Vibration Value_mean;NDE X-Vibration Value_sd;NDE X-Vibration Value_range;NDE X-Vibration Value_skew;NDE X-Vibration Value_kurt;NDE X-Vibration Value_max;NDE X-Vibration Value_min;NDE X-Vibration Value_q95;NDE X-Vibration Value_q90;NDE X-Vibration Value_q80;NDE Y-Vibration Value_mean;NDE Y-Vibration Value_sd;NDE Y-Vibration Value_range;NDE Y-Vibration Value_skew;NDE Y-Vibration Value_kurt;NDE Y-Vibration Value_max;NDE Y-Vibration Value_min;NDE Y-Vibration Value_q95;NDE Y-Vibration Value_q90;NDE Y-Vibration Value_q80;DE X-Vibration Value_mean;DE X-Vibration Value_sd;DE X-Vibration Value_range;DE X-Vibration Value_skew;DE X-Vibration Value_kurt;DE X-Vibration Value_max;DE X-Vibration Value_min;DE X-Vibration Value_q95;DE X-Vibration Value_q90;DE X-Vibration Value_q80;DE Y-Vibration Value_mean;DE Y-Vibration Value_sd;DE Y-Vibration Value_range;DE Y-Vibration Value_skew;DE Y-Vibration Value_kurt;DE Y-Vibration Value_max;DE Y-Vibration Value_min;DE Y-Vibration Value_q95;DE Y-Vibration Value_q90;DE Y-Vibration Value_q80;Fault_lag
41.5495402;3.112016156;9.698486328;0.54750478;-1.186678284;47.29614258;37.59765625;47.09777832;46.49658203;45.41748047;47.82540385;2.70550544;8.499145508;0.252709852;-1.389954443;52.39562988;43.89648438;51.99584961;51.79748535;51.01745605;1.213746053;0.891006021;3.498840332;0.426350089;-0.313019641;3.528594971;0.029754639;2.900695801;2.481842041;1.734161377;0.936554126;0.910842852;4.904937744;0.696250293;-0.027289468;4.934692383;0.029754639;2.542114258;2.105407715;1.788330078;1.110759095;0.802263182;3.050231934;0.121478247;-0.816085509;3.079986572;0.029754639;2.522277832;2.233886719;1.704406738;1.081355066;1.255838962;7.177734375;1.010782993;0.444496108;7.207489014;0.029754639;3.26385498;2.888793945;2.410430908;TRUE
41.46755473;3.19234731;9.799194336;0.508336426;-1.210194387;47.29614258;37.49694824;47.09777832;46.49658203;45.41748047;47.61423747;2.935579736;9.298706055;0.146808616;-1.402297361;52.39562988;43.09692383;51.99584961;51.79748535;51.01745605;1.166848575;0.902217159;3.498840332;0.464135111;-0.356510443;3.528594971;0.029754639;2.900695801;2.478866577;1.728210449;0.90346015;0.909017744;4.904937744;0.749202933;0.017792706;4.934692383;0.029754639;2.526855469;2.093505859;1.763916016;1.099158883;0.805608953;3.050231934;0.136075037;-0.834110927;3.079986572;0.029754639;2.517700195;2.224731445;1.704406738;1.046299333;1.244563505;7.177734375;1.067871583;0.563573072;7.207489014;0.029754639;3.236961365;2.856063843;2.392578125;FALSE
41.17169189;3.372486987;10.39733887;0.537511437;-1.213564263;47.29614258;36.89880371;47.09777832;46.49658203;45.41748047;47.26623027;3.233083817;9.997558594;0.123346828;-1.437039262;52.39562988;42.39807129;51.99584961;51.79748535;51.01745605;1.028709907;0.923035831;3.498840332;0.686362633;-0.230570287;3.528594971;0.029754639;2.900695801;2.392578125;1.6746521;0.736683501;0.844736267;3.289794922;0.854954247;-0.499865422;3.319549561;0.029754639;2.336769104;2.003479004;1.614379883;0.952090493;0.80762969;2.930450439;0.346263187;-0.90649446;2.960205078;0.029754639;2.392578125;2.105407715;1.614379883;0.799886589;1.104913773;4.456329346;1.289195135;0.397175667;4.486083984;0.029754639;3.020477295;2.691650391;1.75201416;FALSE
40.37223307;3.388376035;10.89782715;0.893113967;-0.571428708;47.29614258;36.39831543;47.09777832;46.49658203;43.91662598;46.49075317;3.433635002;10.59875488;0.399137219;-1.253586734;52.39562988;41.796875;51.99584961;51.79748535;51.01745605;0.83694458;0.91889128;3.498840332;0.899064805;-0.105513272;3.528594971;0.029754639;2.786865234;2.135162354;1.614379883;0.533539635;0.780340748;2.870941162;1.331326496;0.358201969;2.900695801;0.029754639;2.129211426;1.859893799;1.226043701;0.732869253;0.804951976;2.780914307;0.729914686;-0.734508316;2.810668945;0.029754639;2.272796631;1.88369751;1.525115967;0.556189658;0.964006109;4.216766357;1.935627917;2.449683754;4.246520996;0.029754639;2.859039307;2.398529053;0.299072266;FALSE
39.35178121;2.914539001;11.29760742;1.300010459;1.018441912;47.29614258;35.99853516;46.99707031;43.90655518;41.09802246;45.48659261;3.261383763;11.09924316;0.68348367;-0.661246971;52.39562988;41.29638672;51.90307617;51.09558105;48.59619141;0.327573081;0.549276753;2.362823486;1.8848163;2.609760201;2.392578125;0.029754639;1.554870605;1.165771484;0.771484375;0.210595319;0.441787323;2.332305908;2.942720281;7.840790673;2.362060547;0.029754639;1.266212463;0.998382568;0.119018555;0.297802478;0.503264042;2.272796631;1.929450291;2.715383574;2.30255127;0.029754639;1.483383179;1.136016846;0.484008789;0.237412384;0.513514111;3.409576416;3.893170754;14.99299689;3.439331055;0.029754639;1.644897461;0.238800049;0.179290771;FALSE
38.31029256;1.939099313;8.200073242;0.730665436;-0.071775881;43.89648438;35.69641113;42.19665527;41.09802246;39.79797363;44.39627584;2.693726007;10.29968262;0.654492098;-0.522169092;51.09558105;40.79589844;49.79553223;48.59619141;46.7956543;0.052121969;0.041783128;0.179290771;2.375157659;5.235945523;0.20904541;0.029754639;0.149536133;0.089263916;0.059509277;0.059407552;0.031912845;0.119781494;0.954798317;0.206996568;0.149536133;0.029754639;0.119018555;0.119018555;0.089263916;0.059874445;0.062587161;0.328826904;2.543028894;6.417974468;0.358581543;0.029754639;0.185241699;0.149536133;0.059509277;0.102514872;0.064683275;0.269317627;0.551355057;-0.516632394;0.299072266;0.029754639;0.20904541;0.179290771;0.149536133;FALSE
37.62969462;1.555025182;5.700683594;0.311513519;-0.998909246;41.09802246;35.39733887;40.39611816;39.79797363;39.09606934;43.47846476;2.217652845;8.200073242;0.476237375;-0.844948287;48.59619141;40.39611816;47.5982666;46.7956543;45.59631348;0.054997664;0.048090111;0.20904541;2.273711805;4.402072156;0.238800049;0.029754639;0.179290771;0.119018555;0.059509277;0.058534766;0.031982863;0.119781494;1.037348896;0.433464145;0.149536133;0.029754639;0.119018555;0.089263916;0.089263916;0.061187744;0.06452001;0.328826904;2.398310419;5.477794805;0.358581543;0.029754639;0.188217163;0.167388916;0.059509277;0.10084485;0.06326275;0.269317627;0.572124208;-0.431166868;0.299072266;0.029754639;0.20904541;0.179290771;0.149536133;FALSE
37.10997518;1.394643809;4.699707031;0.242823566;-1.248546791;39.79797363;35.0982666;39.39819336;39.09606934;38.59863281;42.73418681;1.918226612;6.799316406;0.38572533;-1.051464629;46.7956543;39.99633789;46.10183716;45.59631348;44.71618652;0.057084984;0.055879106;0.328826904;2.792611447;8.664216557;0.358581543;0.029754639;0.200119019;0.119018555;0.059509277;0.060980004;0.035349827;0.179290771;1.251497995;1.46109895;0.20904541;0.029754639;0.119018555;0.119018555;0.089263916;0.062453072;0.066787399;0.328826904;2.293206246;4.832226018;0.358581543;0.029754639;0.20160675;0.179290771;0.059509277;0.102294168;0.063719636;0.299072266;0.612982815;-0.219455307;0.328826904;0.029754639;0.20904541;0.179290771;0.149536133;FALSE
36.66418457;1.288725391;4.299926758;0.3297832;-1.216610051;39.09606934;34.79614258;38.80203247;38.59863281;38.09814453;42.1087443;1.703985267;5.899047852;0.40566921;-1.069877477;45.59631348;39.69726563;45.1008606;44.70611572;43.89648438;0.057869903;0.057012103;0.328826904;2.634356468;7.415881489;0.358581543;0.029754639;0.20904541;0.119018555;0.059509277;0.061502967;0.035237904;0.179290771;1.20265458;1.387717803;0.20904541;0.029754639;0.119018555;0.119018555;0.089263916;0.063436172;0.065614306;0.328826904;2.292203011;5.089051658;0.358581543;0.029754639;0.179290771;0.176315308;0.089263916;0.103713527;0.063728439;0.299072266;0.610232908;-0.223420341;0.328826904;0.029754639;0.20904541;0.179290771;0.149536133;FALSE
36.25285339;1.179598165;4.000854492;0.438304289;-1.048124862;38.59863281;34.59777832;38.3972168;38.09814453;37.49694824;41.55471802;1.514231294;5.200195313;0.448308616;-1.005484405;44.69604492;39.49584961;44.29626465;43.89648438;43.09692383;0.055923462;0.054466746;0.328826904;2.784506923;8.638840623;0.358581543;0.029754639;0.179290771;0.119018555;0.059509277;0.059664398;0.034857151;0.179290771;1.298516117;1.688775661;0.20904541;0.029754639;0.119018555;0.119018555;0.089263916;0.063744907;0.061011119;0.269317627;1.972743454;3.188039243;0.299072266;0.029754639;0.179290771;0.161437988;0.089263916;0.103709419;0.064408864;0.299072266;0.650019872;-0.184969069;0.328826904;0.029754639;0.20904541;0.179290771;0.149536133;FALSE
35.90219625;1.030649665;3.701782227;0.468496205;-0.935085052;38.09814453;34.3963623;37.79602051;37.49694824;36.91833496;41.08156331;1.314184851;4.699707031;0.484963944;-0.929239114;43.89648438;39.19677734;43.5017395;43.09692383;42.39807129;0.260037902;0.65600999;3.289794922;3.455159777;11.34183112;3.319549561;0.029754639;1.435089111;0.83694458;0.119018555;0.186519935;0.550909596;4.037475586;4.892088784;24.89192229;4.067230225;0.029754639;1.242294312;0.149536133;0.089263916;0.348717275;0.742062253;3.349304199;2.690235752;6.376739786;3.379058838;0.029754639;2.490844727;1.297607422;0.191192627;0.219629937;0.627389552;5.652618408;6.268218166;42.46901901;5.682373047;0.029754639;0.271606445;0.20904541;0.179290771;FALSE
36.12902323;1.603917197;7.601928711;1.820308877;3.291837536;41.99829102;34.3963623;40.40115356;37.49694824;36.91833496;41.23672994;1.70546441;8.001708984;1.416693604;2.00849218;47.19848633;39.19677734;45.1008606;43.00628662;42.31750488;0.720413122;0.894749223;3.289794922;1.17786183;0.487505916;3.319549561;0.029754639;2.847137451;1.824188232;1.519165039;0.526109382;0.839821382;4.037475586;1.828645227;2.823811188;4.067230225;0.029754639;2.390823364;1.734161377;1.226043701;0.869564243;0.873385509;3.349304199;0.70132294;-0.441136199;3.379058838;0.029754639;2.481842041;2.015380859;1.602478027;0.565786117;1.0517174;5.652618408;2.422525153;5.679366212;5.682373047;0.029754639;2.814064026;2.212524414;0.274658203;FALSE
36.39619446;1.989349994;7.699584961;1.451914353;1.032204312;42.09594727;34.3963623;41.10305786;39.99633789;37.11730957;41.59057109;2.265887491;8.099365234;1.255990962;0.3489985;47.29614258;39.19677734;46.69799805;45.8984375;42.31750488;0.706619182;0.883418728;3.289794922;1.192970791;0.540415665;3.319549561;0.029754639;2.793273926;1.800384521;1.525115967;0.532540001;0.838843662;4.037475586;1.791004832;2.670404161;4.067230225;0.029754639;2.350311279;1.734161377;1.226043701;0.840611612;0.864388129;3.349304199;0.736197006;-0.39644059;3.379058838;0.029754639;2.481842041;1.931762695;1.584625244;0.599785947;1.072712424;5.652618408;2.295655784;4.991479225;5.682373047;0.029754639;2.867965698;2.236938477;1.34552002;FALSE
36.4611969;2.014213628;7.699584961;1.321612378;0.675962593;42.09594727;34.3963623;41.10305786;39.99633789;37.99743652;41.79774475;2.398609093;8.099365234;0.935585805;-0.538872242;47.29614258;39.19677734;46.69799805;45.8984375;44.41711426;0.80129519;0.945899703;3.469085693;1.101634684;0.284710676;3.498840332;0.029754639;3.020477295;2.362060547;1.554870605;0.644913842;0.923373871;4.037475586;1.531180585;1.57528297;4.067230225;0.029754639;2.802085876;1.853942871;1.33972168;0.989863558;0.916915631;3.349304199;0.634701143;-0.457344718;3.379058838;0.029754639;2.813720703;2.452087402;1.626586914;0.722633568;1.192146729;5.652618408;1.961836124;3.219275819;5.682373047;0.029754639;3.247451782;2.514648438;1.704406738;FALSE
36.92918396;2.426172175;8.001708984;0.862701437;-0.731729209;42.39807129;34.3963623;41.59851074;41.09802246;39.69726563;42.29841105;2.793056828;8.099365234;0.572686674;-1.328303021;47.29614258;39.19677734;46.99707031;46.7956543;45.59631348;0.980891425;0.957339546;3.469085693;0.70775918;-0.435723264;3.498840332;0.029754639;2.933425903;2.434234619;1.638793945;0.815807278;0.974051931;4.037475586;1.075545195;0.241980722;4.067230225;0.029754639;2.837677002;2.069396973;1.650848389;1.168043807;0.87078056;3.349304199;0.269876297;-0.611770798;3.379058838;0.029754639;2.733154297;2.41607666;1.710357666;0.939146595;1.299132946;5.652618408;1.417361123;1.128695485;5.682373047;0.029754639;3.689956665;2.804718018;2.134857178;FALSE
37.21383667;2.460342171;8.001708984;0.546898682;-1.130254829;42.39807129;34.3963623;41.59851074;41.09802246;39.89868164;42.74838765;2.918770469;8.099365234;0.194187735;-1.683053116;47.29614258;39.19677734;46.99707031;46.7956543;45.99609375;1.002041928;0.957468526;3.469085693;0.678637402;-0.463604509;3.498840332;0.029754639;2.955741882;2.449111938;1.644897461;0.805891158;0.971296515;4.037475586;1.094708484;0.283952231;4.067230225;0.029754639;2.819671631;2.045288086;1.644897461;1.139654862;0.876448293;3.349304199;0.305667188;-0.64005442;3.379058838;0.029754639;2.710647583;2.371063232;1.704406738;0.926953784;1.292795236;5.652618408;1.440773912;1.201426403;5.682373047;0.029754639;3.636169434;2.786865234;2.045135498;TRUE
37.51294963;2.45904496;8.001708984;0.296328162;-1.270647743;42.39807129;34.3963623;41.59851074;41.09802246;40.0970459;43.17939758;2.90820946;8.200073242;-0.130596089;-1.645759378;47.39685059;39.19677734;47.09777832;46.8963623;46.11694336;1.130088431;0.956385278;3.678131104;0.591904017;-0.350257749;3.707885742;0.029754639;3.096351624;2.631378174;1.656799316;0.952323938;1.012020404;4.695129395;0.964788006;0.321842943;4.724884033;0.029754639;2.930450439;2.404327393;1.734161377;1.246540635;0.85281572;3.768157959;0.281812922;-0.273881198;3.797912598;0.029754639;2.766036987;2.466964722;1.734161377;1.122713815;1.382691482;6.489562988;1.236932005;0.881861259;6.519317627;0.029754639;4.048881531;2.930450439;2.284698486;TRUE
38.34048971;2.916497482;10.60180664;0.285798876;-0.919170926;44.99816895;34.3963623;43.4967041;42.09594727;41.09802246;44.05498759;3.196328381;10.8001709;-0.227900902;-1.138945284;49.99694824;39.19677734;49.10171509;47.40692139;46.8963623;1.305262248;0.926962941;3.678131104;0.469611148;-0.267890316;3.707885742;0.029754639;3.129577637;2.789840698;1.812286377;1.171702217;0.993234452;4.695129395;0.58486879;-0.127187832;4.724884033;0.029754639;2.936439514;2.571868896;1.913452148;1.346072029;0.807503016;3.768157959;0.184881382;-0.093529031;3.797912598;0.029754639;2.777938843;2.478866577;1.907501221;1.442585085;1.419274588;6.489562988;0.762576921;-0.082066744;6.519317627;0.029754639;4.171943665;3.229522705;2.691650391;TRUE
39.43678284;3.459098115;12.30163574;0.354969462;-0.710318956;46.69799805;34.3963623;46.10183716;45.00793457;42.09594727;45.18471781;3.514957548;12.89978027;-0.149810689;-0.595703153;52.09655762;39.19677734;51.19628906;49.99694824;47.41699219;1.407696607;0.866181771;3.678131104;0.459549433;-0.023685119;3.707885742;0.029754639;3.109741211;2.810668945;1.931762695;1.303969935;0.937700021;4.695129395;0.392262124;-0.04304072;4.724884033;0.029754639;2.930450439;2.571868896;1.949920654;1.393251098;0.751041382;3.768157959;0.175962584;0.191923343;3.797912598;0.029754639;2.661132813;2.463989258;1.937866211;1.685047593;1.373516093;6.489562988;0.471260737;-0.264469185;6.519317627;0.029754639;4.159889221;3.352279663;2.870941162;TRUE
40.69808451;3.796361769;13.50097656;0.33252248;-0.879888684;47.89733887;34.3963623;47.29614258;46.69799805;45.0177002;46.43723043;3.536753913;13.19885254;-0.101060316;-0.400134078;52.39562988;39.19677734;52.19726563;51.89819336;49.99694824;1.489205885;0.829045928;3.678131104;0.524836182;0.10904774;3.707885742;0.029754639;3.140258789;2.841186523;1.997528076;1.459516231;0.863862619;4.695129395;0.273036167;0.270027973;4.724884033;0.029754639;2.930450439;2.577819824;2.093505859;1.433676187;0.727388615;3.768157959;0.214167308;0.341627364;3.797912598;0.029754639;2.685546875;2.481842041;1.979675293;1.924353217;1.297296055;6.489562988;0.245946238;-0.127866123;6.519317627;0.029754639;4.15687561;3.439331055;2.930450439;TRUE
42.01834106;3.826332887;11.80114746;0.332557912;-1.336222584;48.39782715;36.59667969;48.19641113;47.79663086;46.69799805;47.75732422;3.168852386;11.5020752;0.371663641;-1.312791488;53.19824219;41.69616699;52.79541016;52.39562988;51.89819336;1.504166845;0.778393201;3.678131104;0.567771983;0.366768784;3.707885742;0.029754639;3.109741211;2.780914307;1.943969727;1.502584393;0.807683674;4.695129395;0.160323742;0.376218053;4.724884033;0.029754639;2.835083008;2.51159668;2.093505859;1.442684398;0.674738306;3.768157959;0.18837546;0.596407511;3.797912598;0.029754639;2.595672607;2.392578125;1.919555664;2.024235398;1.22228233;6.489562988;0.068671167;-0.090909308;6.519317627;0.029754639;3.857421875;3.439331055;3.050231934;TRUE
42.88996379;4.232320278;12.60070801;0.056624616;-1.552204374;49.1973877;36.59667969;48.69689941;48.29711914;47.79663086;48.58650208;3.402561034;10.40039063;0.101631617;-1.566114737;53.79638672;43.39599609;53.49731445;53.00689697;52.39562988;1.515527576;0.799290938;3.73840332;0.61266174;0.314104681;3.768157959;0.029754639;3.140258789;2.810668945;2.033233643;1.507083164;0.804855224;4.695129395;0.103483735;0.275968844;4.724884033;0.029754639;2.810668945;2.542114258;2.123260498;1.444093592;0.684075652;3.768157959;0.222909514;0.481318862;3.797912598;0.029754639;2.625427246;2.440185547;1.979675293;2.023561283;1.208652902;6.489562988;0.003921705;-0.154980193;6.519317627;0.029754639;3.797912598;3.439331055;3.109741211;TRUE
43.84627279;4.496184735;13.19885254;-0.243979853;-1.517968744;49.79553223;36.59667969;49.59716797;49.1973877;48.29711914;49.37014262;3.665550745;11.00158691;-0.195122856;-1.550080459;54.39758301;43.39599609;54.09545898;53.79638672;53.01696777;1.594756486;0.762382268;3.73840332;0.747953147;0.296914921;3.768157959;0.029754639;3.170013428;2.841186523;2.147064209;1.612631943;0.751750206;4.695129395;0.149041386;0.520791599;4.724884033;0.029754639;2.841186523;2.571868896;2.182769775;1.518192086;0.633047853;3.768157959;0.405514624;0.600080034;3.797912598;0.029754639;2.631378174;2.481842041;2.093505859;2.212591997;1.130052694;6.489562988;-0.068570943;0.207672671;6.519317627;0.029754639;3.877258301;3.478012085;3.170013428;TRUE
45.09803263;4.239280443;12.89978027;-0.54859203;-1.185810633;49.99694824;37.09716797;49.89624023;49.69787598;49.1973877;50.37161764;3.471081664;10.70251465;-0.506960198;-1.264364447;54.49829102;43.79577637;54.39758301;54.09545898;53.79638672;1.586926173;0.739063705;3.73840332;0.86697393;0.466541797;3.768157959;0.029754639;3.140258789;2.810668945;2.045135498;1.603572301;0.718674208;4.695129395;0.176825637;0.685747035;4.724884033;0.029754639;2.810668945;2.51159668;2.182769775;1.510373328;0.600887633;3.768157959;0.466307656;0.657289516;3.797912598;0.029754639;2.631378174;2.434234619;2.003479004;2.258576287;1.047108075;6.489562988;-0.031565063;0.567887206;6.519317627;0.029754639;3.797912598;3.469085693;3.170013428;TRUE
45.99298604;4.191666748;13.00048828;-0.955676923;-0.530032849;50.09765625;37.09716797;49.89624023;49.79553223;49.69787598;51.07842509;3.330387107;10.70251465;-0.95569823;-0.539185349;54.49829102;43.79577637;54.39758301;54.09545898;53.89709473;1.595982309;0.742477912;3.73840332;0.905480004;0.454671809;3.768157959;0.029754639;3.170013428;2.870941162;2.033233643;1.614960107;0.70975631;4.695129395;0.15863704;0.685622317;4.724884033;0.029754639;2.780914307;2.493743896;2.182769775;1.51481989;0.600097296;3.768157959;0.529329658;0.623382193;3.797912598;0.029754639;2.631378174;2.45803833;2.033233643;2.279885723;1.03575099;6.489562988;-0.06015326;0.554711971;6.519317627;0.029754639;3.768157959;3.439331055;3.170013428;TRUE
47.08112081;3.501113885;13.00048828;-1.554227594;1.498803143;50.09765625;37.09716797;49.89624023;49.79553223;49.69787598;51.80456543;2.785275905;10.70251465;-1.593959573;1.621140879;54.49829102;43.79577637;54.39758301;54.09545898;53.89709473;1.635266347;0.715942843;3.379821777;1.165272049;0.451167308;3.887939453;0.508117676;3.170013428;2.900695801;2.105407715;1.708773406;0.605628753;4.695129395;0.793949769;0.679104765;4.724884033;0.029754639;2.780914307;2.51159668;2.212524414;1.559803129;0.554074442;3.349304199;1.006272452;0.407082689;3.797912598;0.448608398;2.631378174;2.481842041;2.062988281;2.462201309;0.837995148;6.489562988;0.679734476;0.800695652;6.519317627;0.029754639;3.797912598;3.469085693;3.199768066;FALSE
48.13512166;1.98849515;8.700561523;-1.415138412;1.255141624;50.09765625;41.39709473;49.89624023;49.79553223;49.69787598;52.53471883;1.535980825;7.000732422;-1.292354509;1.528478093;54.49829102;47.49755859;54.39758301;54.09545898;53.89709473;1.642948151;0.708389801;3.289794922;1.135339867;0.364015413;3.887939453;0.598144531;3.170013428;2.900695801;2.188720703;1.722349803;0.580966955;2.751159668;0.573610052;-0.565240848;3.558349609;0.807189941;2.7526474;2.51159668;2.243041992;1.563378652;0.544795863;2.691650391;0.933106285;0.031361845;3.349304199;0.657653809;2.631378174;2.452087402;2.093505859;2.488680522;0.792728652;3.797912598;0.526755194;-0.668654953;5.023956299;1.226043701;3.797912598;3.472061157;3.229522705;FALSE
48.63487752;1.207955913;5.001831055;-1.106240604;0.575287575;50.09765625;45.0958252;49.89624023;49.79553223;49.69787598;52.81625875;0.990988263;4.501342773;-0.145394945;-0.743239352;54.49829102;49.99694824;54.39758301;54.09545898;53.89709473;1.629586538;0.69714334;3.289794922;1.145295592;0.4249704;3.887939453;0.598144531;3.141746521;2.844161987;2.069091797;1.71532313;0.576754468;2.691650391;0.55952058;-0.607400433;3.498840332;0.807189941;2.693138123;2.51159668;2.243041992;1.54718399;0.535520993;2.691650391;0.947284136;0.043864666;3.349304199;0.657653809;2.631378174;2.452087402;2.033233643;2.477517446;0.785266159;3.618621826;0.50426249;-0.741923375;4.844665527;1.226043701;3.797912598;3.469085693;3.229522705;FALSE
48.85621643;0.824040745;3.399658203;-0.403596194;-0.807049897;50.09765625;46.69799805;49.89624023;49.79553223;49.69787598;52.84595744;0.933211003;3.302001953;0.111780302;-1.197892907;54.49829102;51.19628906;54.39758301;54.09545898;53.89709473;1.638758341;0.704620561;3.289794922;1.141000138;0.377837158;3.887939453;0.598144531;3.170013428;2.870941162;2.135162354;1.723748525;0.58333897;2.691650391;0.532127677;-0.698310117;3.498840332;0.807189941;2.751159668;2.51159668;2.243041992;1.55386734;0.542326466;2.691650391;0.954164569;0.033690454;3.349304199;0.657653809;2.631378174;2.452087402;2.062988281;2.48958079;0.793252885;3.618621826;0.491788689;-0.794867506;4.844665527;1.226043701;3.797912598;3.498840332;3.259277344;FALSE
48.90550741;0.737286031;2.401733398;-0.068449173;-1.406790828;50.09765625;47.69592285;49.89624023;49.79553223;49.69787598;52.77048747;1.014660439;3.500366211;0.033509672;-1.279434148;54.49829102;50.9979248;54.39758301;54.09545898;53.89709473;1.631629944;0.69948596;3.289794922;1.15106539;0.468957776;3.887939453;0.598144531;3.170013428;2.844161987;2.069091797;1.723751068;0.580695123;2.691650391;0.511498809;-0.693756383;3.498840332;0.807189941;2.722892761;2.51159668;2.243041992;1.546638489;0.538353544;2.751159668;0.96936063;0.139945478;3.408813477;0.657653809;2.631378174;2.425308228;2.033233643;2.49325943;0.791883625;3.618621826;0.462154508;-0.833039837;4.844665527;1.226043701;3.797912598;3.498840332;3.259277344;FALSE
48.8677419;0.785880402;2.600097656;-0.152871215;-1.375097759;50.09765625;47.49755859;49.89624023;49.79553223;49.69787598;52.60116577;1.133970092;3.802490234;0.127691685;-1.415463001;54.49829102;50.69580078;54.39758301;54.09545898;53.89709473;1.637112935;0.714640206;3.289794922;1.151281194;0.353875979;3.887939453;0.598144531;3.170013428;2.870941162;2.212524414;1.712233226;0.579588041;2.691650391;0.555278686;-0.645875532;3.498840332;0.807189941;2.691650391;2.481842041;2.243041992;1.547340393;0.54710923;2.751159668;0.985329672;0.090262298;3.408813477;0.657653809;2.631378174;2.452087402;2.062988281;2.471429189;0.790008217;3.618621826;0.52301318;-0.754059001;4.844665527;1.226043701;3.797912598;3.472061157;3.259277344;FALSE
48.71743774;0.915583785;2.99987793;-0.120415939;-1.445671533;50.09765625;47.09777832;49.89624023;49.79553223;49.69787598;52.3604482;1.197879756;3.900146484;0.415643295;-1.281796415;54.49829102;50.59814453;54.39758301;54.09545898;53.89709473;1.646680196;0.710894604;3.289794922;1.114930835;0.285565512;3.887939453;0.598144531;3.170013428;2.870941162;2.212524414;1.727087657;0.578534097;2.691650391;0.499363327;-0.643906349;3.498840332;0.807189941;2.693138123;2.481842041;2.243041992;1.555823008;0.546335424;2.751159668;0.959547297;0.103141196;3.408813477;0.657653809;2.631378174;2.452087402;2.062988281;2.496000926;0.795326728;3.618621826;0.470131555;-0.764636603;4.844665527;1.226043701;3.797912598;3.472061157;3.259277344;FALSE
48.48147074;0.998021353;3.399658203;0.128950161;-1.393472351;50.09765625;46.69799805;49.89624023;49.79553223;49.69787598;52.01764933;1.137261449;4.1015625;0.707122566;-0.679424455;54.49829102;50.39672852;54.19616699;53.99780273;53.09753418;1.618471781;0.702454108;3.230285645;1.19221842;0.460092633;3.887939453;0.657653809;3.170013428;2.844161987;2.062988281;1.691947937;0.563417773;2.661895752;0.554804006;-0.609472753;3.498840332;0.83694458;2.632865906;2.425308228;2.212524414;1.533845266;0.540843857;2.691650391;1.037072078;0.273960136;3.408813477;0.717163086;2.603111267;2.422332764;1.985626221;2.442616781;0.775306002;3.588867188;0.536429982;-0.706577282;4.844665527;1.25579834;3.739891052;3.408813477;3.199768066;FALSE
48.1799825;0.996183845;3.500366211;0.341143851;-1.109541803;50.09765625;46.59729004;49.79553223;49.69787598;49.2980957;51.67250061;0.928260033;3.799438477;0.865617316;-0.139165566;54.19616699;50.39672852;53.59802246;53.09753418;52.49633789;1.631778717;0.701064859;3.230285645;1.164144053;0.410423704;3.887939453;0.657653809;3.170013428;2.870941162;2.123260498;1.706906637;0.562608393;2.632141113;0.487763017;-0.689899594;3.469085693;0.83694458;2.661132813;2.452087402;2.21862793;1.545502981;0.543773989;2.90145874;1.050365215;0.415109155;3.618621826;0.717163086;2.601623535;2.425308228;2.033233643;2.463951111;0.773408549;3.797912598;0.478767093;-0.711764086;5.053710938;1.25579834;3.709411621;3.439331055;3.199768066;FALSE
47.86116028;0.919674499;3.500366211;0.444192854;-0.840111528;49.89624023;46.39587402;49.59716797;49.2980957;48.79760742;51.36181641;0.720062212;2.899169922;0.672566089;-0.369898638;53.09753418;50.19836426;52.89611816;52.49633789;51.99584961;1.615030924;0.697171223;3.230285645;1.202923251;0.509406727;3.887939453;0.657653809;3.141746521;2.813720703;2.03918457;1.685724894;0.556841014;2.691650391;0.497447808;-0.700998886;3.469085693;0.777435303;2.631378174;2.425308228;2.212524414;1.534987132;0.543252785;2.90145874;1.09014549;0.532467833;3.618621826;0.717163086;2.601623535;2.422332764;1.973724365;2.435184479;0.764935051;3.94744873;0.496202747;-0.695023606;5.053710938;1.106262207;3.679618835;3.379058838;3.170013428;FALSE
